complexity,algorithm,samples,reward,b
36,LaMCTS,54,1.0,8
36,LaMCTS,60,1.0,8
36,LaMCTS,66,2.0,8
36,LaMCTS,6,1.0,8
36,LaMCTS,12,1.0,8
36,LaMCTS,18,1.0,8
36,LaMCTS,24,1.0,8
36,LaMCTS,30,1.0,8
36,LaMCTS,36,1.0,8
36,LaMCTS,42,1.0,8
36,LaMCTS,48,1.0,8
36,LaMCTS,54,1.0,8
36,LaMCTS,60,1.0,8
36,LaMCTS,66,1.0,8
36,LAP3,10,4.0,8
36,LAP3,15,1.0,8
36,LAP3,10,3.0,8
36,LAP3,15,3.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,3.0,8
36,LAP3,15,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,10.0,8
36,LAP3,15,2.0,8
36,LAP3,10,0.0,8
36,LAP3,15,10.0,8
36,LAP3,10,2.0,8
36,LAP3,15,10.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,3.0,8
36,LAP3,15,10.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,10.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,0.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,5.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,3.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,0.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,3.0,8
36,LAP3,10,1.0,8
36,LAP3,15,7.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,4.0,8
36,LAP3,10,20,8
36,LAP3,15,1.0,8
36,LAP3,10,4.0,8
36,LAP3,15,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,4.0,8
36,LAP3,15,1.0,8
36,LAP3,10,0.0,8
36,LAP3,15,1.0,8
36,LAP3,10,7.0,8
36,LAP3,15,3.0,8
36,LAP3,10,7.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,2.0,8
36,LAP3,10,3.0,8
36,LAP3,15,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,4.0,8
36,LAP3,10,10.0,8
36,LAP3,15,2.0,8
36,LAP3,10,2.0,8
36,LAP3,15,3.0,8
36,LAP3,10,0.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,4.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,0.0,8
36,LAP3,10,1.0,8
36,LAP3,15,10.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,2.0,8
36,LAP3,15,4.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,15,4.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,0.0,8
36,LAP3,15,2.0,8
36,LAP3,10,5.0,8
36,LAP3,15,3.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,20,8
36,LAP3,10,7.0,8
36,LAP3,15,4.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,4.0,8
36,LAP3,15,1.0,8
36,LAP3,10,0.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,3.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,7.0,8
36,LAP3,10,1.0,8
36,LAP3,15,3.0,8
36,LAP3,10,0.0,8
36,LAP3,15,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,10,2.0,8
36,LAP3,15,3.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,10,3.0,8
36,LAP3,15,20,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,3.0,8
36,LAP3,35,1.0,8
36,LAP3,40,4.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,15.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,4.0,8
36,LAP3,60,1.0,8
36,LAP3,65,6.0,8
36,LAP3,20,2.0,8
36,LAP3,25,4.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,2.0,8
36,LAP3,45,3.0,8
36,LAP3,50,1.0,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,2.0,8
36,LAP3,35,3.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,10.0,8
36,LAP3,60,7.0,8
36,LAP3,65,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,3.0,8
36,LAP3,30,4.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,2.0,8
36,LAP3,50,1.0,8
36,LAP3,55,3.0,8
36,LAP3,60,2.0,8
36,LAP3,65,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,3.0,8
36,LAP3,30,3.0,8
36,LAP3,35,1.0,8
36,LAP3,40,3.0,8
36,LAP3,45,5.0,8
36,LAP3,50,20,8
36,LAP3,55,9.0,8
36,LAP3,60,9.0,8
36,LAP3,65,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,10.0,8
36,LAP3,30,1.0,8
36,LAP3,35,7.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,6.0,8
36,LAP3,60,2.0,8
36,LAP3,65,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,2.0,8
36,LAP3,35,3.0,8
36,LAP3,40,3.0,8
36,LAP3,45,2.0,8
36,LAP3,50,1.0,8
36,LAP3,55,2.0,8
36,LAP3,60,7.0,8
36,LAP3,65,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,7.0,8
36,LAP3,35,2.0,8
36,LAP3,40,1.0,8
36,LAP3,45,2.0,8
36,LAP3,50,1.0,8
36,LAP3,55,2.0,8
36,LAP3,60,10.0,8
36,LAP3,65,2.0,8
36,LAP3,20,0.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,4.0,8
36,LAP3,45,4.0,8
36,LAP3,50,1.0,8
36,LAP3,55,10.0,8
36,LAP3,60,2.0,8
36,LAP3,65,4.0,8
36,LAP3,20,2.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,4.0,8
36,LAP3,60,2.0,8
36,LAP3,65,2.0,8
36,LAP3,20,3.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,3.0,8
36,LAP3,40,2.0,8
36,LAP3,45,4.0,8
36,LAP3,50,10.0,8
36,LAP3,55,2.0,8
36,LAP3,60,4.0,8
36,LAP3,65,6.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,2.0,8
36,LAP3,35,1.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,2.0,8
36,LAP3,60,1.0,8
36,LAP3,65,4.0,8
36,LAP3,20,3.0,8
36,LAP3,25,5.0,8
36,LAP3,30,10.0,8
36,LAP3,35,10.0,8
36,LAP3,40,10.0,8
36,LAP3,45,2.0,8
36,LAP3,50,3.0,8
36,LAP3,55,2.0,8
36,LAP3,60,10.0,8
36,LAP3,65,6.0,8
36,LAP3,20,3.0,8
36,LAP3,25,10.0,8
36,LAP3,30,10.0,8
36,LAP3,35,3.0,8
36,LAP3,40,3.0,8
36,LAP3,45,1.0,8
36,LAP3,50,3.0,8
36,LAP3,55,1.0,8
36,LAP3,60,4.0,8
36,LAP3,65,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,2.0,8
36,LAP3,40,10.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,10.0,8
36,LAP3,60,20,8
36,LAP3,65,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,4.0,8
36,LAP3,40,3.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,2.0,8
36,LAP3,60,3.0,8
36,LAP3,65,2.0,8
36,LAP3,20,2.0,8
36,LAP3,25,10.0,8
36,LAP3,30,2.0,8
36,LAP3,35,20,8
36,LAP3,40,10.0,8
36,LAP3,45,4.0,8
36,LAP3,50,1.0,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,10.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,7.0,8
36,LAP3,35,1.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,2.0,8
36,LAP3,60,6.0,8
36,LAP3,65,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,20,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,10.0,8
36,LAP3,55,2.0,8
36,LAP3,60,10.0,8
36,LAP3,65,2.0,8
36,LAP3,20,3.0,8
36,LAP3,25,7.0,8
36,LAP3,30,10.0,8
36,LAP3,35,1.0,8
36,LAP3,40,4.0,8
36,LAP3,45,7.0,8
36,LAP3,50,1.0,8
36,LAP3,55,2.0,8
36,LAP3,60,1.0,8
36,LAP3,65,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,20,8
36,LAP3,35,20,8
36,LAP3,40,4.0,8
36,LAP3,45,1.0,8
36,LAP3,50,3.0,8
36,LAP3,55,1.0,8
36,LAP3,60,2.0,8
36,LAP3,65,10.0,8
36,LAP3,20,4.0,8
36,LAP3,25,3.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,9.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,7.0,8
36,LAP3,60,2.0,8
36,LAP3,65,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,3.0,8
36,LAP3,35,7.0,8
36,LAP3,40,3.0,8
36,LAP3,45,10.0,8
36,LAP3,50,1.0,8
36,LAP3,55,5.0,8
36,LAP3,60,4.0,8
36,LAP3,65,2.0,8
36,LAP3,20,6.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,10.0,8
36,LAP3,60,2.0,8
36,LAP3,65,5.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,2.0,8
36,LAP3,35,10.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,3.0,8
36,LAP3,55,3.0,8
36,LAP3,60,1.0,8
36,LAP3,65,4.0,8
36,LAP3,20,20,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,2.0,8
36,LAP3,40,1.0,8
36,LAP3,45,20,8
36,LAP3,50,1.0,8
36,LAP3,55,1.0,8
36,LAP3,60,3.0,8
36,LAP3,65,10.0,8
36,LAP3,20,2.0,8
36,LAP3,25,4.0,8
36,LAP3,30,4.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,3.0,8
36,LAP3,50,3.0,8
36,LAP3,55,2.0,8
36,LAP3,65,3.0,8
36,LAP3,20,1.0,8
36,LAP3,25,10.0,8
36,LAP3,30,10.0,8
36,LAP3,35,3.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,3.0,8
36,LAP3,60,2.0,8
36,LAP3,65,1.0,8
36,LAP3,20,20,8
36,LAP3,25,2.0,8
36,LAP3,30,2.0,8
36,LAP3,35,5.0,8
36,LAP3,40,2.0,8
36,LAP3,45,3.0,8
36,LAP3,50,4.0,8
36,LAP3,55,4.0,8
36,LAP3,60,1.0,8
36,LAP3,65,2.0,8
36,LAP3,20,5.0,8
36,LAP3,25,6.0,8
36,LAP3,30,1.0,8
36,LAP3,35,20,8
36,LAP3,40,2.0,8
36,LAP3,45,2.0,8
36,LAP3,50,2.0,8
36,LAP3,55,10.0,8
36,LAP3,60,7.0,8
36,LAP3,65,7.0,8
36,LAP3,20,2.0,8
36,LAP3,25,2.0,8
36,LAP3,30,10.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,10.0,8
36,LAP3,50,1.0,8
36,LAP3,55,4.0,8
36,LAP3,60,2.0,8
36,LAP3,65,10.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,10.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,20,8
36,LAP3,60,8.0,8
36,LAP3,65,2.0,8
36,LAP3,20,2.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,3.0,8
36,LAP3,50,2.0,8
36,LAP3,55,20,8
36,LAP3,60,1.0,8
36,LAP3,65,3.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,5.0,8
36,LAP3,40,2.0,8
36,LAP3,45,4.0,8
36,LAP3,50,10.0,8
36,LAP3,55,10.0,8
36,LAP3,60,3.0,8
36,LAP3,65,10.0,8
36,LAP3,20,1.0,8
36,LAP3,25,5.0,8
36,LAP3,30,3.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,5.0,8
36,LAP3,55,3.0,8
36,LAP3,60,10.0,8
36,LAP3,65,7.0,8
36,LAP3,20,10.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,4.0,8
36,LAP3,50,2.0,8
36,LAP3,55,1.0,8
36,LAP3,60,1.0,8
36,LAP3,65,10.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,2.0,8
36,LAP3,35,7.0,8
36,LAP3,40,5.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,10.0,8
36,LAP3,60,2.0,8
36,LAP3,65,5.0,8
36,LAP3,20,1.0,8
36,LAP3,25,10.0,8
36,LAP3,30,10.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,10.0,8
36,LAP3,55,2.0,8
36,LAP3,60,3.0,8
36,LAP3,65,4.0,8
36,A*,1,0.29399051601892734,8
36,A*,2,0.3028912664076914,8
36,A*,3,0.29411764705882354,8
36,A*,4,0.30303030303030304,8
36,A*,5,0.29399051601892734,8
36,A*,6,0.31234752377721214,8
36,A*,7,0.3125,8
36,A*,8,0.3224129401095805,8
36,A*,9,0.29361010975735174,8
36,A*,10,0.3028912664076914,8
36,A*,11,0.3225806451612903,8
36,A*,12,0.3331483023263848,8
36,A*,13,0.31234752377721214,8
36,A*,14,0.3024753020094518,8
36,A*,15,0.2929793676545238,8
36,A*,16,0.3446227583977888,8
36,A*,17,0.31189143077590264,8
36,A*,18,0.292103118918493,8
36,A*,19,0.3333333333333333,8
36,A*,20,0.3224129401095805,8
36,A*,21,0.30178582014172844,8
36,A*,22,0.31113569564352755,8
36,A*,23,0.2909879809896627,8
36,A*,24,0.3008284187980934,8
36,A*,25,0.3331483023263848,8
36,A*,26,0.35691530512412484,8
36,A*,27,0.3219113899898252,8
36,A*,28,0.3448275862068966,8
36,A*,29,0.29961075885598987,8
36,A*,30,0.31008683647302115,8
36,A*,31,0.3446227583977888,8
36,A*,32,0.3571428571428571,8
36,A*,33,0.3701166050988026,8
36,A*,34,0.28964222318174615,8
36,A*,35,0.32108064953396775,8
36,A*,36,0.3325950526188697,8
36,A*,37,0.33167906340332975,8
36,A*,38,0.3087537605472192,8
36,A*,39,0.3199283440754919,8
36,A*,40,0.3843312210120439,8
36,A*,41,0.29814239699997197,8
36,A*,42,0.34401045807689073,8
36,A*,43,0.2880756009578387,8
36,A*,44,0.37037037037037035,8
36,A*,45,0.35691530512412484,8
36,A*,46,0.3701166050988026,8
36,A*,47,0.3071475584169756,8
36,A*,48,0.28629916715693415,8
36,A*,49,0.3429971702850177,8
36,A*,50,0.35623524993954825,8
36,A*,51,0.39968038348871576,8
36,A*,52,0.2964345833643761,8
36,A*,53,0.31846487764924103,8
36,A*,54,0.3304093002275449,8
36,A*,55,0.38461538461538464,8
36,A*,56,0.35511041211421746,8
36,A*,57,0.3843312210120439,8
36,A*,58,0.3287979746107145,8
36,A*,59,0.3167031776097682,8
36,A*,60,0.29450003202688024,8
36,A*,61,0.4,8
36,A*,62,0.34159349284257756,8
36,A*,63,0.28432506701809174,8
36,A*,64,0.41630544712181333,8
36,A*,65,0.36935842757655885,8
36,A*,66,0.3052812554363318,8
